title,subcategory,sub_sub_category
условия размещения контента,"Все претензии к Администрации органов государственной власти, третьих лиц, в том числе авторов и обладателей смежных прав на размещенный Пользователем Контент, в связи с размещением и показом Контента и/или Информации, должны быть урегулированы Пользователем самостоятельно и за свой счет. В числе прочего, Пользователь полностью за свой счет: (1) несет ответственность перед лицами права которых нарушены; (2) удовлетворяет претензии и требования этих лиц, (3) предпринимает любые и все необходимые действия для не привлечения (исключения) Администрации к переговорам с указанными лицами/ судебным разбирательствам с ними, а в случае вовлечения Администрации в переговорный и/или судебный процесс с этими лицами в качестве ответчика/ соответчика/ подозреваемого Пользователь предпринимает все необходимые действия (включая соответствующие расходы) для вывода Администрации из переговорного и/или судебного процесса, как лица обладающего всеми необходимыми правами, разрешениями и  полномочиями для использования оговоренных объектов). В случае невозможности такого урегулирования Пользователь обязуется возместить Администрации все причиненные этим убытки, включая судебные расходы. В случае если Администрация будет обязана публично опровергнуть информацию, размещенную в материалах Пользователя, Пользователь обязуется возместить причиненные этим Администрации убытки (включая потери в порядке, предусмотренном ст.40 Гражданского кодекса РФ).",[]
условия размещения контента,"0 В случае столкновения интересов и/или нарушения Пользователем условий Соглашения, Администрация вправе в любое время и в любом объеме, предоставлять третьим лицам содержание достигнутых Сторонами в настоящем пункте Соглашения договоренностей, при этом, условие сохранения конфиденциальности регистрационных данных (включая персональные данные), указанных Пользователем при регистрации в RUTUBE и/или при принятии условий настоящего Соглашения (и/или текстов Обязательных документов), не распространяется на случаи использования Администрацией таких данных в указанных в настоящем абзаце целях, и Пользователь, настоящим, дает свое безусловное согласие на такого рода использование данных Администрацией, а также соглашается, что в указанном случае, такие действия Администрации являются допустимыми, необходимыми и обоснованными, и это не будет являться нарушением Администрацией каких-либо условий Соглашения (в т.ч. положений о конфиденциальности) или положений Обязательных документов Компании.",[]
условия размещения контента,"1 В составе Пользовательского Контента, публикуемого на RUTUBE, запрещается реклама и стимулирование продажи табака, никотиносодержащей и табачной продукции табака, табачной продукции или никотинсодержащей продукции, устройств для потребления никотинсодержащей продукции, кальянов, стимулирование потребления табака или никотинсодержащей продукции в том числе:","4.11.1 демонстрация табачных изделий, никотинсодержащей продукции, курительных принадлежностей, устройств для потребления никотинсодержащей продукции, кальянов и процесса потребления табака или потребления никотинсодержащей продукции во вновь созданных и предназначенных для взрослых аудиовизуальных произведениях, включая теле- и видеофильмы, в театрально-зрелищных представлениях, в радио-, теле-, видео- и кинохроникальных программах, а также публичное исполнение, сообщение в эфир, по кабелю и любое другое использование указанных произведений, представлений, программ, в которых осуществляется демонстрация табачных изделий, никотинсодержащей продукции, курительных принадлежностей, устройств для потребления никотинсодержащей продукции, кальянов и процесса потребления табака или потребления никотинсодержащей продукции, за исключением случаев, если такое действие является неотъемлемой частью художественного замысла."
условия размещения контента,"2 Автор, являясь лицом, которое который размещает (загружает) принадлежащие ему на законных основаниях Информацию и Контент непосредственно на RUTUBE и предоставляет возможность Пользователям просматривать Контент на своем авторском Канале на RUTUBE, обязан при демонстрации аудиовизуальных произведений, включая теле- и видеофильмы, теле-, видео- и кинохроникальных программ, в которых осуществляется демонстрация табачных изделий, процесса потребления табака или потребления никотинсодержащей продукции обеспечить трансляцию социальной рекламы о вреде потребления табака или никотинсодержащей продукции непосредственно перед началом или во время демонстрации такого произведения, такой программы.",[]
условия размещения контента,"3 Использование Пользователем Контента, доступ к которому получен исключительно для личного некоммерческого использования, допускается при условии сохранения всех знаков авторства (копирайтов) или других уведомлений об авторстве, сохранения имени автора в неизменном виде, сохранения произведения в неизменном виде.",[]
условия размещения контента,"4 При условии предоставления Администрацией Пользователю технической возможности опубликования специализированного html-кода для размещения эмбед-гиперссылки на RUTUBE/ Плеер по Технологии эмбедирования, Пользователь вправе размещать Эмбеды на других Интернет‑сайтах третьих лиц. При этом Администрация вправе, по своему усмотрению, заблокировать Эмбед-ссылку, созданную в порядке настоящего пункта, в случае, если Интернет-сайт, на котором она размещена содержит материалы, не соответствующие целям и/или интересам RUTUBE и/или Администрации, в том числе: материалы, нарушающие законодательство Российской Федерации, авторские, смежные или иные права и законные интересы третьих лиц, либо оскорбляющие нравственность, честь и достоинство третьих лиц, либо пропагандирующие ненависть и/или дискриминацию людей по расовому, этническому, половому или социальному признакам, либо способствующие разжиганию религиозной, расовой или межнациональной розни, либо содержащие порнографию, сцены насилия, жестокого обращения с животными и др. Пользователь осуществляет использование RUTUBE путем размещения Эмбеда за пределами RUTUBE на свой страх и риск, самостоятельно несет ответственность перед посетителями Интернет-сайта на котором Пользователь размещает Эмбед, самостоятельно отвечает перед третьими лицами за все свои действия, связанные с подобным использованием функционала RUTUBE, в том числе в случае нарушения действиями Пользователя законодательства места пребывания Пользователя. Также, Пользователь соглашается с тем фактом, что Эмбед, с момента его размещения Пользователем на стороннем Интернет-ресурсе, может собирать анонимные и обезличенные (без привязки к персональным данным посетителей Интернет-сайта Пользователя) и не персональные (в том понятии, которое используется для определения ""Персональных данных"" действующим законодательством) данные о посещениях Интернет-сайта Пользователя, а также анонимные и обезличенные данные о самом Интернет-сайте Пользователя, и передавать эти данные в автоматическом режиме Администрации для хранения обобщенной статистической информации, доступной для дальнейшего использования Администрацией в его собственных целях. Такая статистическая информация недоступна Пользователю и не передается третьим лицам.",[]
условия размещения контента,"5 Пользователь соглашается с тем фактом, что Эмбед, с момента его размещения Пользователем на стороннем Интернет-ресурсе, может собирать анонимные и обезличенные (без привязки к персональным данным посетителей Интернет-сайта Пользователя), не персональные (в том понятии, которое используется для определения ""Персональных данных"" по смыслу 152-ФЗ) данные о посещениях Интернет-сайта Пользователя, а также анонимные и обезличенные данные о самом Интернет-сайте Пользователя, и передавать эти данные в автоматическом режиме Администрации для хранения обобщенной статистической информации, доступной для дальнейшего использования Администрацией в его собственных целях. Такая статистическая информация недоступна Пользователю и не передается третьим лицам.",[]
условия размещения контента,"6 Администрация также оставляет за собой одностороннее право удалить с RUTUBE Информацию и Контент, незапрещенные напрямую условиями Соглашения, однако признанные Администрацией несоответствующими политике Администрации в отношении их содержания, либо неоднозначными, в результате чего существуют риски признания такого Контента и/ или Информации несоответствующим нормам действующего законодательства РФ, общепризнанным нормам морали.",[]
условия размещения контента,"7 При размещении Контента на RUTUBE Пользователь обязуется выбрать из списка предложенных вариантов категорию, к которой относится Контент, если функционалом RUTUBE предусмотрена необходимость выбора категории. В случае некорректного определения Пользователем категории Контента, Администрация вправе в одностороннем порядке изменить указание тематики, либо запретить Пользователю размещать такой Контент.",[]
условия размещения контента,"8 Если Администрации станет известно о возможном нарушении условий настоящего Соглашения, Администрация оставляет за собой право принять решение о степени и характере такого нарушения, а также удалить Информацию и/ или Контент или наложить возрастное и иное ограничение на доступ Пользователей Информации и/или Контенту. В случае нарушения Пользователем условий Соглашения либо действующего законодательства Российской Федерации Администрация вправе на свое усмотрение и по своему единоличному решению ограничить доступ такого Пользователя к RUTUBE без какого-либо уведомления Пользователя об этом.",[]
условия размещения контента,"9 При размещении Контента, не предназначенного для просмотра лицами, не достигшими определенного возраста, установленного применимым законодательством, Пользователь должен сопроводить Информацию и/или Контент любым доступным способом (в т.ч. способом предусмотренным RUTUBE, и если такой функционал доступен Пользователю в Системе) маркировку о наличии возрастных ограничений для Контента, либо иным образом указать на данные ограничения к просмотру Контента. Администрация не несет ответственности за корректность установления возрастного ограничения для просмотра Контента со стороны Пользователя.",[]
условия размещения контента,"0 Администрация вправе на страницах RUTUBE, содержащих Контент Автора/ Партнера в автоматическом режиме осуществлять конвертацию файлов в различные цифровые и/или электронные форматы исключительно с целью обеспечения их совместимости с Устройствами Пользователей и пригодности для использования в рамках RUTUBE путем оцифровки, кодирования, агрегирования, сжатия, индексирования, а также путем осуществления иных технических манипуляций, включая увязывание с Контентом любых соответствующих метаданных и пр. Осуществление указанных действий не является внесением изменений/ исправлений в такой Контент, или действиями, влияющими на целостность такого передаваемого Контента. Кроме того, Администрация вправе использовать Контент иными способами, целью которых является: - обеспечение Администрацией функционирования RUTUBE в объеме, определяемом функционалом и архитектурой RUTUBE; - отображения Контента, в т.ч. в рамках изображений интерфейса RUTUBE, и/или в рамках информирования потенциальных пользователей RUTUBE в том числе с использованием любых рекламных технологий о возможностях RUTUBE и о Контенте, размещаемом Пользователями RUTUBE (со ссылками на такие материалы (в т.ч. по технологии эмбединга), или их цитированием в объеме оправданном целями цитирования).",[]
условия размещения контента,"1 Ответственность за несанкционированное копирование и использование Контента несут лица, неправомерно использовавшие Контент, размещенный (загруженный) на RUTUBE.",[]
условия размещения контента,"2 Пользователь понимает и соглашается с тем, что Администрация не несет ответственность за доступность Пользователю Контента, ссылки на который размещены в RUTUBE и доступ к которому может предоставляться через сети третьих лиц, за соответствие Контента ожиданиям Пользователя, за содержание Контента (включая любой текст, графику, звук, программный код и любые иные элементы и части Контента, без ограничений), за любые рекламные материалы, размещенные Правообладателем Контента не на RUTUBE (но, возможно, отображаемые на RUTUBE), за уведомления об авторских и смежных правах и т.д.",[]
условия размещения контента,"3 Пользователь несет ответственность за собственные действия в связи с созданием и размещением комментариев в RUTUBE, если соответствующий функционал позволяет Пользователю осуществлять такие действия. Кроме того, Пользователь несет ответственность за действия, совершенные в связи с размещением информации на персональных страницах RUTUBE в соответствии с действующим законодательством Российской Федерации.",[]
условия размещения контента,"4 К наименованию Профиля, Канала, Стрима Пользователя, аватару, бэкграунду, баннерам, ссылкам, тексту в разделе информации о канале, а также любым Информации и Контенту, размещаемым Пользователем в RUTUBE, предъявляются общие требования в соответствии с Соглашением и действующим законодательством Российской Федерации, в том числе требования, предъявляемые к Информации и Контенту Пользователя.",[]
условия размещения контента,"5 Использование RUTUBE в целом, а также Информация и Контент, размещаемые на RUTUBE, действия и сообщения (комментарии) Пользователя должны соответствовать требованиям, изложенным в Приложении «Д» к Соглашению, размещенному в сети Интернет по адресу: https://rutube.ru/info/taboo_agreement/.",[]
условия размещения контента,"6 Условия лицензирования Пользователем своего Контента, размещенного им на RUTUBE регулируются Приложением «Е» к Соглашению, размещенному в сети Интернет по адресу: https://rutube.ru/info/ccl_agreement/. В числе прочего, Пользователь осознает, что в силу специфики работы глобальной сети Интернет, контентное содержимое Канала Пользователя в RUTUBE будет доступно для индексирования системообразующими для сети Интернет поисковыми системами, как Google, Yandex, Rambler, Mail.ru, и пр., что является неотъемлемой частью работы любой поисковой системы, как глобальной так и специализированной, т.к. без индексирования работа поисковых систем невозможна. Индексирование производится роботом поисковой машины в автоматическом режиме в соответствии с определенными алгоритмами, что не предполагает под собой предварительную или последующую оценку содержания страниц веб-сайтов (модерацию) на предмет его соответствия нормам законодательства, этики или морали, а также иную цензуру, и не является какой-либо разновидностью незаконного использования объектов интеллектуальной собственности подвергающегося индексированию. При этом, в силу специфики функционирования глобальных поисковых систем, результаты индексирования в виде ссылок на контентное содержимое канала пользователя, могут отображаться в поисковой выдаче таких поисковых систем (как формате текстовой ссылки, индексных значений, так и в формате видеоссылки). Также, Пользователь осознает, что в силу специфики работы глобальной сети Интернет, контентное содержимое канала Пользователя размещенное им на Сайте/ в Системе, будет кэшироваться системообразующими для сети Интернет браузерами, такими как Internet Explorer, Mozilla, Google Chrome, Opera, и пр., которые могут быть установленны на Устройствах конечных пользователей, т.к. без использования технологий кэширования невозможна работа  любой программы для просмотра страниц в сети Интернет (браузера). Кэширование производится браузером в автоматическом режиме в соответствии с определенными алгоритмами, и не является какой-либо разновидностью незаконного использования объектов интеллектуальной собственности подвергающегося индексированию.",[]
условия размещения контента,"7 Администрация RUTUBE оставляет за собой право по своему усмотрению в порядке, установленном действующим законодательством РФ, направлять запросы в государственные органы РФ с целью получения достоверной информации о степени соответствия Информации и Контента, размещаемых Пользователями в RUTUBE, требованиям действующего законодательства РФ. До момента получения ответа на указанный запрос Администрация RUTUBE обязана принять меры по ограничению доступа к указанной информации в порядке, установленном 149-ФЗ.",[]
условия размещения контента,"8 В числе, прочего, Администрация RUTUBE, проверяет публикуемую информацию, руководствуясь Правилами публикации общественно значимого Контента на RUTUBE, которые являются Обязательным документом и размещены в сети Интернет по адресу: https://rutube.ru/info/socially_important/.",[]
условия размещения контента,"9 В случае отсутствия оснований для ограничения публикации Информации и/или Контента на платформе RUTUBE, в том числе в случае отсутствия нарушений правил, установленных Соглашением, Пользовательский Контент может быть допущен к публикации в RUTUBE. Администрация вправе запросить у Пользователя любую информацию и документы, которые по мнению Администрации позволят при оценке соответствующей информации сделать объективные выводы о применимости действующих запретов, предусмотренных законодательством РФ, в отношении соответствующей информации",[]
права и обязанности сторон,"Администрация вправе самостоятельно, на свое усмотрение и без какого-либо уведомления Пользователей устанавливать любые информационные сообщения (текстовые либо в виде соответствующих изображений), уведомляющие Пользователей о возрастном либо ином ограничении в отношении какого-либо Контента, а также непосредственно ограничить доступ к какой-либо Информации и/или Контенту для Пользователей по каким-либо признакам (например: исходя из возраста Пользователя, наличия у Пользователя учетной записи в RUTUBE, по Территории).",[]
права и обязанности сторон,"Администрация вправе осуществлять замену либо удаление слов и выражений, сопровождающих Информацию и Контент, размещенных Пользователем и которые можно счесть оскорбительными либо нарушающими права третьих лиц или нарушающими нормы действующего законодательства Российской Федерации.",[]
права и обязанности сторон,"Администрация прилагает разумные усилия для того, чтобы обеспечивать бесперебойную работу RUTUBE, однако не несет ответственности за полную или частичную утрату Контента, загруженных/размещаемых Пользователем Контента и/или Информации, а также за недостаточное качество или скорость предоставления услуг по размещению, воспроизведению и демонстрации Контента. Доступ Пользователя к программному обеспечению в целях оказания услуг предоставляется в соответствии с общепринятым в мировой практике принципом «AS IS» («таким, каков он есть») и только при наличии технической возможности оказания услуг.",[]
права и обязанности сторон,"Администрация предоставляет Пользователю право на размещение информации о себе, а именно: имя Пользователя на RUTUBE, логотипов, товарных знаков, иных средств индивидуализации Пользователя, его товаров, услуг, краткую информацию об Информации и Контенте Пользователя, размещаемых на RUTUBE, ссылку на официальный сайт Пользователя, изображения Пользователя, аватара и т.п. По общему правилу, Администрация не будет рассматривать такую информацию в качестве рекламы Пользователя (либо рекламы его товаров и услуг) до тех пор, пока она не будет нарушать прочие условия настоящего Соглашения и если она размещается исключительно для его идентификации на RUTUBE как Автора/ Правообладателя размещенных/загруженных им Контента. Принимая настоящее Соглашение, Пользователь подтверждает, что он осведомлен и осознает, а также принимает безоговорочное согласие с тем фактом, что, размещаемая им на Персональной странице информация, в том числе предоставленные им сведения и персональные данные, включая имя, видеоматериалы и фотографии с изображением Пользователя, его контактные данные (при указании), может быть доступна другим пользователям сети Интернет с учетом особенностей архитектуры и функционала RUTUBE, а также, что созданная им Персональная страница, и/или Канал по умолчанию будет сопровождаться именем и изображением (аватаром), размещенными Пользователем в учетной записи Пользователя в RUTUBE.",[]
права и обязанности сторон,"Пользователь, размещая в RUTUBE Контент и/ или Информацию, содержащую изображения и/или видеоизображения Пользователя, дает Администрации согласие на обнародование и дальнейшее использование изображений в целях обеспечения Администрацией функционирования RUTUBE в объеме, определяемом функционалом и архитектурой RUTUBE, безвозмездно, на территории всего мира, без ограничения по сроку действия такого права, любыми способами, прямо не запрещенными действующим законодательством РФ.","5.5.1 При этом Пользователь не вправе размещать Контент и/или Информацию, содержащие изображения и/ или видеоизображения третьих лиц без получения на то отдельного письменного согласия таких третьих лиц. По умолчанию, Стороны согласовали, что Пользователь получил все необходимые разрешения на то, любых указанных ранее лиц, если их изображения присутствуют в Информации и/ или Контенте Пользователя."
права и обязанности сторон,"Пользователь вправе самостоятельно в любое время частично или полностью удалить Информацию и/или Контент, размещенные им непосредственно на RUTUBE, посредством Сайта в рамках своей Персональной страницы.",[]
права и обязанности сторон,"Пользователь самостоятельно контролирует Информацию, размещаемую другими Пользователями совместно с Информацией и/ или Контентом, размещенными на Канале Пользователя, и самостоятельно в полном объеме несет ответственность за нарушение указанными комментариями условий Соглашения либо действующего законодательства Российской Федерации. В случае размещения кем-либо из Пользователей комментариев или иной Информации, противоречащих настоящему Соглашению либо действующему законодательству Российской Федерации Пользователь обязан в кратчайшие сроки сообщить об этом Администрации путем направления соответствующего сообщения на адрес электронной почты help@rutube.ru с указанием прямой html-ссылки на Материал совместно с которым размещен данный комментарий.",[]
права и обязанности сторон,"Каждый Автор, являясь владельцем предоставленного ему Канала, Персональной страницы, самостоятельно осуществляет все действия, предусмотренные законодательством Российской Федерации, в связи с количеством Пользователей, посетивших его Канал (просмотревших его Материалы на этом Канале, оставивших комментарии к его Материалам и т.д.) в течение суток, в т.ч. отслеживает такое количество Пользователей в случаях, предусмотренных законодательством Российской Федерации.",[]
права и обязанности сторон,"Администрация может предоставлять RUTUBE под названием «RUTUBE» или под любым другим названием, которое может изменяться время от времени. Независимо от наименования, под которым Пользователю был предоставлен доступ к RUTUBE, Пользователь не вправе изменять и/или удалять наименование RUTUBE, знаки охраны авторского права и иных прав интеллектуальной собственности, а также любые иные указания на Администрацию и/или ее партнеров.",[]
права и обязанности сторон,"0 RUTUBE может кешировать сведения о Контенте третьих лиц, то есть создавать временные копии в системной памяти устройства, обеспечивающие функционирование RUTUBE и поддержку его непрерывной работоспособности, что составляет неотъемлемую и существенную часть технологического процесса доведения Контента. Администрация прилагает усилия к сокращению времени кэширования такой информации, однако допустимо кэширование на срок до 7 суток.",[]
права и обязанности сторон,"1 Пользователь принимает и соглашается с тем, что любые обновления RUTUBE не являются основанием для отмены регистрации в RUTUBE и/ или в MULTIPASS.",[]
права и обязанности сторон,"2 Пользователь принимает и соглашается с тем, что RUTUBE в целом или в части, а также Контент/ часть Контента могут быть недоступны на Территории ввиду ограничений, вводимых партнерами Администрации или Правообладателями Контента, или по каким-либо иным правовым причинам. Контент и/или RUTUBE в целом или в части могут быть недоступны Пользователям в соответствии с условиями документов, регламентирующих их использование, в том числе документов, регламентирующих использование RUTUBE, и сервисов партнеров Администрации, в рамках которых предоставляются услуги. Указанные обстоятельства, также не являются основанием для отмены регистрации в RUTUBE и/ или в MULTIPASS.",[]
права и обязанности сторон,"3 Оборот информационной продукции, содержащей информацию, причиняющую вред здоровью и (или) развитию детей, без знака информационной продукции не допускается, за исключением информации, распространяемой посредством информационно-телекоммуникационных сетей, в том числе сети «Интернет», кроме сетевых изданий и аудиовизуальных сервисов. При этом Администрация и RUTUBE не являются средством массовой информации или сетевым изданием, как это понимается Законом РФ от 27 декабря 1991 г. N 2124-I «О средствах массовой информации», если это специально не оговорено Администрацией. Учитывая вышесказанное ограничения и обязательные к исполнению условия, установленные Законом РФ от 27 декабря 1991 г. N 2124-I «О средствах массовой информации», которые обязательны для соблюдения средствами массовой информации неприменимы к Администрации и/ или RUTUBE.",[]
